Source,Target,Weight,logWeight,Syn,exin
ALML,RMDDR,2,1.69314718055995,electrical,1
ALML,SMBDR,1,1,electrical,1
ALMR,CEPDR,1,1,chemical,1
ALMR,CEPVR,3,2.09861228866811,chemical,1
ALMR,BDUR,14,3.63905732961526,chemical,1
ALMR,URBR,1,1,chemical,1
ALMR,PVCR,10,3.30258509299405,chemical,1
ALMR,RMDDL,1,1,chemical,1
ALMR,SIADL,1,1,chemical,1
ALMR,SMDDL,1,1,chemical,1
ALMR,AVM,16,3.77258872223978,electrical,1
ALMR,BDUR,23,4.13549421592915,electrical,1
ALMR,SDQR,2,1.69314718055995,electrical,1
ALMR,PVR,3,2.09861228866811,electrical,1
ALMR,AVDR,2,1.69314718055995,electrical,1
ALNL,RIAL,1,1,chemical,1
ALNL,RMGL,1,1,chemical,1
ALNL,RMDDR,1,1,chemical,1
ALNL,RMHL,1,1,chemical,1
ALNL,SAAVL,8,3.07944154167984,chemical,1
ALNL,SIADR,1,1,chemical,1
ALNL,SMBDR,7,2.94591014905531,chemical,1
ALNL,SMDVL,1,1,chemical,1
ALNL,SMBDR,3,2.09861228866811,electrical,1
ALNL,SMDDR,2,1.69314718055995,electrical,1
ALNL,SMDVL,1,1,electrical,1
ALNR,IL2DR,7,2.94591014905531,chemical,1
ALNR,ADER,1,1,chemical,1
ALNR,AVAL,6,2.79175946922805,chemical,1
ALNR,RIML,5,2.6094379124341,chemical,1
ALNR,SAAVR,3,2.09861228866811,chemical,1
ALNR,SMBDL,4,2.38629436111989,chemical,1
ALNR,SMDDR,1,1,chemical,1
ALNR,SMDVL,2,1.69314718055995,chemical,1
ALNR,ADER,2,1.69314718055995,electrical,1
ALNR,RMGR,1,1,electrical,1
ALNR,PVR,16,3.77258872223978,electrical,1
ALNR,SMDDL,1,1,electrical,1
AQR,BAGL,8,3.07944154167984,chemical,1
AQR,BAGR,5,2.6094379124341,chemical,1
AQR,URXL,5,2.6094379124341,chemical,1
AQR,RIAL,8,3.07944154167984,chemical,1
AQR,RIAR,4,2.38629436111989,chemical,1
AQR,RIGL,1,1,chemical,1
AQR,RIR,1,1,chemical,1
AQR,AVJL,3,2.09861228866811,chemical,1
AQR,DVA,6,2.79175946922805,chemical,1
AQR,PVPL,3,2.09861228866811,chemical,1
AQR,PVPR,1,1,chemical,1
AQR,PVCL,1,1,chemical,1
AQR,PVCR,4,2.38629436111989,chemical,1
AQR,AVAL,4,2.38629436111989,chemical,1
AQR,AVAR,6,2.79175946922805,chemical,1
AQR,AVBL,7,2.94591014905531,chemical,1
AQR,AVBR,12,3.484906649788,chemical,1
AQR,AVDL,3,2.09861228866811,chemical,1
AQR,AVDR,2,1.69314718055995,chemical,1
AQR,RIGR,3,2.09861228866811,electrical,1
AQR,AVKL,7,2.94591014905531,electrical,1
AQR,AVKR,2,1.69314718055995,electrical,1
AQR,PVPL,41,4.71357206670431,electrical,1
AQR,PVPR,61,5.11087386417331,electrical,1
AQR,AVBL,3,2.09861228866811,electrical,1
AS01,DA01,8,3.07944154167984,chemical,1
AS01,DB01,3,2.09861228866811,chemical,1
AS01,AS01,3,2.09861228866811,chemical,1
AS01,DD01,2,1.69314718055995,chemical,1
AS01,VD01,20,3.99573227355399,chemical,1
AS01,FLPR,1,1,electrical,1
AS01,AVEL,2,1.69314718055995,electrical,1
AS01,AVER,1,1,electrical,1
AS01,VA03,3,2.09861228866811,electrical,1
AS01,VA06,3,2.09861228866811,electrical,1
AS01,VD02,23,4.13549421592915,electrical,1
AS02,RID,2,1.69314718055995,chemical,1
AS02,DB01,1,1,chemical,1
AS02,DD01,3,2.09861228866811,chemical,1
AS02,VD02,21,4.04452243772342,chemical,1
AS02,DA02,2,1.69314718055995,electrical,1
AS02,VA03,2,1.69314718055995,electrical,1
AS02,VA04,9,3.19722457733622,electrical,1
AS03,DA03,1,1,chemical,1
AS03,VD03,23,4.13549421592915,chemical,1
AS03,AVAR,1,1,electrical,1
AS04,DA03,2,1.69314718055995,chemical,1
AS04,DB02,2,1.69314718055995,chemical,1
AS04,DD01,2,1.69314718055995,chemical,1
AS04,DD02,4,2.38629436111989,chemical,1
AS04,VD04,21,4.04452243772342,chemical,1
AS04,DA02,1,1,electrical,1
AS04,DA03,4,2.38629436111989,electrical,1
AS05,AS05,3,2.09861228866811,chemical,1
AS05,VD05,12,3.484906649788,chemical,1
AS05,AVAR,3,2.09861228866811,electrical,1
AS05,AVBR,2,1.69314718055995,electrical,1
AS06,DA05,1,1,chemical,1
AS06,DB04,1,1,chemical,1
AS06,VD06,20,3.99573227355399,chemical,1
AS06,AVAR,2,1.69314718055995,electrical,1
AS06,AVBL,1,1,electrical,1
AS06,AVBR,1,1,electrical,1
AS06,DA05,5,2.6094379124341,electrical,1
AS07,VD07,20,3.99573227355399,chemical,1
AS08,VD08,20,3.99573227355399,chemical,1
AS09,VD09,20,3.99573227355399,chemical,1
AS10,VD10,10,3.30258509299405,chemical,1
AS10,VD11,10,3.30258509299405,chemical,1
AS10,AVHL,1,1,electrical,1
AS10,AVKL,1,1,electrical,1
AS10,AVAL,5,2.6094379124341,electrical,1
AS10,AVAR,2,1.69314718055995,electrical,1
AS10,AVBL,1,1,electrical,1
AS10,DA07,1,1,electrical,1
AS10,DA09,1,1,electrical,1
AS10,DB07,1,1,electrical,1
AS10,VA12,3,2.09861228866811,electrical,1
AS11,DD06,6,2.79175946922805,chemical,1
AS11,VD12,20,3.99573227355399,chemical,1
AS11,VD13,4,2.38629436111989,chemical,1
AS11,AVFL,2,1.69314718055995,electrical,1
AS11,AVG,1,1,electrical,1
AS11,AVHL,3,2.09861228866811,electrical,1
AS11,AVHR,17,3.83321334405622,electrical,1
AS11,AVKL,1,1,electrical,1
AS11,DVA,1,1,electrical,1
AS11,DVB,4,2.38629436111989,electrical,1
AS11,PVPL,6,2.79175946922805,electrical,1
AS11,AVAR,3,2.09861228866811,electrical,1
AS11,DA08,1,1,electrical,1
AS11,PDB,4,2.38629436111989,electrical,1
AS11,VA11,1,1,electrical,1
AS11,VB11,1,1,electrical,1
ASEL,ADFR,1,1,chemical,1
ASEL,ASER,2,1.69314718055995,chemical,1
ASEL,ASJL,1,1,chemical,1
ASEL,AWBL,1,1,chemical,1
ASEL,AWCL,16,3.77258872223978,chemical,1
ASEL,AWCR,11,3.39789527279837,chemical,1
ASEL,AFDR,3,2.09861228866811,chemical,1
ASEL,IL2R,1,1,chemical,1
ASEL,OLLR,1,1,chemical,1
ASEL,AIAL,6,2.79175946922805,chemical,1
ASEL,AIBL,16,3.77258872223978,chemical,1
ASEL,AIBR,13,3.56494935746154,chemical,1
ASEL,AIYL,32,4.46573590279973,chemical,1
ASEL,AIYR,21,4.04452243772342,chemical,1
ASEL,AIZL,1,1,chemical,1
ASEL,RIAR,2,1.69314718055995,chemical,1
ASEL,RIR,1,1,chemical,1
ASEL,ASGL,3,2.09861228866811,electrical,1
ASEL,AWCL,1,1,electrical,1
ASEL,AWCR,2,1.69314718055995,electrical,1
ASEL,AFDL,6,2.79175946922805,electrical,1
ASEL,AFDR,2,1.69314718055995,electrical,1
ASER,ADLL,4,2.38629436111989,chemical,1
ASER,ADLR,1,1,chemical,1
ASER,ASEL,3,2.09861228866811,chemical,1
ASER,ASHR,2,1.69314718055995,chemical,1
ASER,ASKL,1,1,chemical,1
ASER,AWAR,1,1,chemical,1
ASER,AWCL,1,1,chemical,1
ASER,AWCR,1,1,chemical,1
ASER,AFDL,2,1.69314718055995,chemical,1
ASER,AFDR,3,2.09861228866811,chemical,1
ASER,AIAL,8,3.07944154167984,chemical,1
ASER,AIAR,4,2.38629436111989,chemical,1
ASER,AIBL,4,2.38629436111989,chemical,1
ASER,AIBR,32,4.46573590279973,chemical,1
ASER,AIYL,9,3.19722457733622,chemical,1
ASER,AIYR,38,4.63758615972639,chemical,1
ASER,AIZL,1,1,chemical,1
ASER,ASGR,3,2.09861228866811,electrical,1
ASER,AWBR,1,1,electrical,1
ASER,AFDR,1,1,electrical,1
ASER,PVQR,1,1,electrical,1
ASGL,ASKL,2,1.69314718055995,chemical,1
ASGL,AIAL,46,4.8286413964891,chemical,1
ASGL,AIBL,17,3.83321334405622,chemical,1
ASGL,AINR,2,1.69314718055995,chemical,1
ASGL,ASEL,3,2.09861228866811,electrical,1
ASGL,AWBL,1,1,electrical,1
ASGL,AIZL,3,2.09861228866811,electrical,1
ASGL,AIML,1,1,electrical,1
ASGL,AINR,1,1,electrical,1
ASGL,RIVL,2,1.69314718055995,electrical,1
ASGR,ASER,3,2.09861228866811,chemical,1
ASGR,AIAR,51,4.93182563272433,chemical,1
ASGR,AIBR,20,3.99573227355399,chemical,1
ASGR,AIYR,1,1,chemical,1
ASGR,RIFR,14,3.63905732961526,chemical,1
ASGR,ADFR,1,1,electrical,1
ASGR,ADLR,1,1,electrical,1
ASGR,ASER,3,2.09861228866811,electrical,1
ASGR,ASIR,4,2.38629436111989,electrical,1
ASGR,AWCR,2,1.69314718055995,electrical,1
ASGR,AIAR,3,2.09861228866811,electrical,1
ASGR,AIZR,1,1,electrical,1
ASGR,AINL,1,1,electrical,1
ASHL,ADFL,6,2.79175946922805,chemical,1
ASHL,ADLL,6,2.79175946922805,chemical,1
ASHL,ASKL,1,1,chemical,1
ASHL,URXL,2,1.69314718055995,chemical,1
ASHL,AIAL,24,4.17805383034795,chemical,1
ASHL,AIBL,13,3.56494935746154,chemical,1
ASHL,AIZL,3,2.09861228866811,chemical,1
ASHL,ADAL,2,1.69314718055995,chemical,1
ASHL,RIAL,9,3.19722457733622,chemical,1
ASHL,RIR,4,2.38629436111989,chemical,1
ASHL,RIPL,4,2.38629436111989,chemical,1
ASHL,AVFL,2,1.69314718055995,chemical,1
ASHL,AVHR,2,1.69314718055995,chemical,1
ASHL,AVAL,15,3.70805020110221,chemical,1
ASHL,AVAR,1,1,chemical,1
ASHL,AVBL,14,3.63905732961526,chemical,1
ASHL,AVDL,7,2.94591014905531,chemical,1
ASHL,AVDR,20,3.99573227355399,chemical,1
ASHL,RIML,4,2.38629436111989,chemical,1
ASHL,HSNL,2,1.69314718055995,chemical,1
ASHL,ADFL,1,1,electrical,1
ASHL,ASHR,7,2.94591014905531,electrical,1
ASHL,ASKL,18,3.89037175789616,electrical,1
ASHL,AIZL,2,1.69314718055995,electrical,1
ASHL,RICL,5,2.6094379124341,electrical,1
ASHL,RMGL,3,2.09861228866811,electrical,1
ASHR,ADFR,3,2.09861228866811,chemical,1
ASHR,ADLR,13,3.56494935746154,chemical,1
ASHR,ASHR,2,1.69314718055995,chemical,1
ASHR,AWAR,1,1,chemical,1
ASHR,AWBL,1,1,chemical,1
ASHR,AIAR,28,4.3322045101752,chemical,1
ASHR,AIBR,7,2.94591014905531,chemical,1
ASHR,ADAR,5,2.6094379124341,chemical,1
ASHR,RIAR,3,2.09861228866811,chemical,1
ASHR,RMGR,6,2.79175946922805,chemical,1
ASHR,AVHL,1,1,chemical,1
ASHR,PVPR,1,1,chemical,1
ASHR,PVCL,3,2.09861228866811,chemical,1
ASHR,AVAR,10,3.30258509299405,chemical,1
ASHR,AVBR,6,2.79175946922805,chemical,1
ASHR,AVDL,27,4.29583686600433,chemical,1
ASHR,AVDR,2,1.69314718055995,chemical,1
ASHR,AVER,7,2.94591014905531,chemical,1
ASHR,SMBVR,7,2.94591014905531,chemical,1
ASHR,HSNL,4,2.38629436111989,chemical,1
ASHR,HSNR,5,2.6094379124341,chemical,1
ASHR,ASHL,7,2.94591014905531,electrical,1
ASHR,ASKR,2,1.69314718055995,electrical,1
ASHR,AFDR,4,2.38629436111989,electrical,1
ASHR,AIAR,1,1,electrical,1
ASHR,AIZR,6,2.79175946922805,electrical,1
ASHR,ADAR,3,2.09861228866811,electrical,1
ASHR,RICR,4,2.38629436111989,electrical,1
ASHR,RMGR,3,2.09861228866811,electrical,1
ASHR,AVHL,2,1.69314718055995,electrical,1
ASHR,AVAR,2,1.69314718055995,electrical,1
ASHR,AVER,1,1,electrical,1
ASIL,ADFL,1,1,chemical,1
ASIL,ASER,8,3.07944154167984,chemical,1
ASIL,ASGL,3,2.09861228866811,chemical,1
ASIL,ASKL,3,2.09861228866811,chemical,1
ASIL,AWAR,2,1.69314718055995,chemical,1
ASIL,AWCL,3,2.09861228866811,chemical,1
ASIL,AWCR,4,2.38629436111989,chemical,1
ASIL,CEPVR,1,1,chemical,1
ASIL,AIAL,2,1.69314718055995,chemical,1
ASIL,AIBL,3,2.09861228866811,chemical,1
ASIL,AIYL,3,2.09861228866811,chemical,1
ASIL,AIYR,2,1.69314718055995,chemical,1
ASIL,AIZL,1,1,chemical,1
ASIL,RIAL,3,2.09861228866811,chemical,1
ASIL,RIBL,1,1,chemical,1
ASIL,RMFL,1,1,chemical,1
ASIL,SAAVL,2,1.69314718055995,chemical,1
ASIL,AIAL,1,1,electrical,1
ASIL,AINR,1,1,electrical,1
ASIR,ADLR,1,1,chemical,1
ASIR,ASEL,2,1.69314718055995,chemical,1
ASIR,ASER,2,1.69314718055995,chemical,1
ASIR,ASGR,3,2.09861228866811,chemical,1
ASIR,ASHR,2,1.69314718055995,chemical,1
ASIR,AWAR,1,1,chemical,1
ASIR,AWCL,2,1.69314718055995,chemical,1
ASIR,AWCR,5,2.6094379124341,chemical,1
ASIR,CEPVR,1,1,chemical,1
ASIR,AIAL,1,1,chemical,1
ASIR,AIAR,4,2.38629436111989,chemical,1
ASIR,AIBR,3,2.09861228866811,chemical,1
ASIR,ASGR,4,2.38629436111989,electrical,1
ASIR,AIAL,2,1.69314718055995,electrical,1
ASIR,AIAR,3,2.09861228866811,electrical,1
ASIR,AIYR,1,1,electrical,1
ASJL,ASJR,1,1,chemical,1
ASJL,ASKL,12,3.484906649788,chemical,1
ASJL,ASKR,1,1,chemical,1
ASJL,CEPDL,1,1,chemical,1
ASJL,ALA,3,2.09861228866811,chemical,1
ASJL,PVQL,34,4.52636052461616,chemical,1
ASJL,HSNL,1,1,chemical,1
ASJL,HSNR,1,1,chemical,1
ASJL,ASJR,7,2.94591014905531,electrical,1
ASJL,IL2L,1,1,electrical,1
ASJL,AIAL,1,1,electrical,1
ASJL,ALA,2,1.69314718055995,electrical,1
ASJL,PVQL,1,1,electrical,1
ASJL,RIVL,1,1,electrical,1
ASJR,ASKR,12,3.484906649788,chemical,1
ASJR,PVQR,19,3.94443897916644,chemical,1
ASJR,HSNR,1,1,chemical,1
ASJR,ASJL,7,2.94591014905531,electrical,1
ASJR,AIMR,1,1,electrical,1
ASJR,PVQR,5,2.6094379124341,electrical,1
ASKL,ASER,4,2.38629436111989,chemical,1
ASKL,ASJL,1,1,chemical,1
ASKL,AIAL,29,4.36729582998647,chemical,1
ASKL,AIBL,9,3.19722457733622,chemical,1
ASKL,AIML,5,2.6094379124341,chemical,1
ASKL,ASHL,18,3.89037175789616,electrical,1
ASKL,ASKR,9,3.19722457733622,electrical,1
ASKL,AIAL,2,1.69314718055995,electrical,1
ASKL,AIBL,1,1,electrical,1
ASKL,AVHL,8,3.07944154167984,electrical,1
ASKL,PVQL,8,3.07944154167984,electrical,1
ASKL,HSNL,1,1,electrical,1
ASKR,ADLR,3,2.09861228866811,chemical,1
ASKR,ASER,1,1,chemical,1
ASKR,ASGR,1,1,chemical,1
ASKR,AWAR,2,1.69314718055995,chemical,1
ASKR,CEPVR,2,1.69314718055995,chemical,1
ASKR,AIAL,1,1,chemical,1
ASKR,AIAR,35,4.55534806148941,chemical,1
ASKR,AIBR,2,1.69314718055995,chemical,1
ASKR,AIMR,5,2.6094379124341,chemical,1
ASKR,ALA,1,1,chemical,1
ASKR,RIFR,1,1,chemical,1
ASKR,HSNL,1,1,chemical,1
ASKR,ADLR,1,1,electrical,1
ASKR,ASHR,2,1.69314718055995,electrical,1
ASKR,ASKL,9,3.19722457733622,electrical,1
ASKR,ASKR,2,1.69314718055995,electrical,1
ASKR,AIAR,1,1,electrical,1
ASKR,AIBR,3,2.09861228866811,electrical,1
ASKR,ALA,1,1,electrical,1
ASKR,RMGR,1,1,electrical,1
ASKR,AVHR,10,3.30258509299405,electrical,1
ASKR,PVQR,25,4.2188758248682,electrical,1
ASKR,HSNR,3,2.09861228866811,electrical,1
AUAL,ADFL,1,1,chemical,1
AUAL,BAGR,3,2.09861228866811,chemical,1
AUAL,URXL,1,1,chemical,1
AUAL,AIBR,1,1,chemical,1
AUAL,AIYL,1,1,chemical,1
AUAL,AIZL,2,1.69314718055995,chemical,1
AUAL,RIAL,21,4.04452243772342,chemical,1
AUAL,RIBL,35,4.55534806148941,chemical,1
AUAL,DVA,2,1.69314718055995,chemical,1
AUAL,AVAL,11,3.39789527279837,chemical,1
AUAL,AVDR,2,1.69314718055995,chemical,1
AUAL,AVEL,9,3.19722457733622,chemical,1
AUAL,AWBL,4,2.38629436111989,electrical,1
AUAL,AWCL,1,1,electrical,1
AUAL,AUAR,2,1.69314718055995,electrical,1
AUAL,AINR,3,2.09861228866811,electrical,1
AUAL,RMDVL,2,1.69314718055995,electrical,1
AUAR,BAGL,1,1,chemical,1
AUAR,URXR,5,2.6094379124341,chemical,1
AUAR,AIYR,1,1,chemical,1
AUAR,AIZR,2,1.69314718055995,chemical,1
AUAR,AINL,1,1,chemical,1
AUAR,AINR,1,1,chemical,1
AUAR,RIAR,22,4.09104245335832,chemical,1
AUAR,RIBR,31,4.43398720448515,chemical,1
AUAR,AVAR,3,2.09861228866811,chemical,1
AUAR,AVER,13,3.56494935746154,chemical,1
AUAR,AWBR,3,2.09861228866811,electrical,1
AUAR,URXR,3,2.09861228866811,electrical,1
AUAR,AUAL,2,1.69314718055995,electrical,1
AUAR,AIYR,1,1,electrical,1
AUAR,AINL,1,1,electrical,1
AVAL,RIAL,3,2.09861228866811,chemical,1
AVAL,PVNL,1,1,chemical,1
AVAL,PVCL,21,4.04452243772342,chemical,1
AVAL,PVCR,16,3.77258872223978,chemical,1
AVAL,AVAR,12,3.484906649788,chemical,1
AVAL,AVBL,2,1.69314718055995,chemical,1
AVAL,AVDL,3,2.09861228866811,chemical,1
AVAL,AVDR,2,1.69314718055995,chemical,1
AVAL,AVEL,1,1,chemical,1
AVAL,AVER,2,1.69314718055995,chemical,1
AVAL,LUAL,6,2.79175946922805,chemical,1
AVAL,LUAR,2,1.69314718055995,chemical,1
AVAL,SABVL,2,1.69314718055995,chemical,1
AVAL,DA01,6,2.79175946922805,chemical,1
AVAL,DA02,10,3.30258509299405,chemical,1
AVAL,DA03,12,3.484906649788,chemical,1
AVAL,DA04,12,3.484906649788,chemical,1
AVAL,DA05,14,3.63905732961526,chemical,1
AVAL,DA07,4,2.38629436111989,chemical,1
AVAL,DA08,5,2.6094379124341,chemical,1
AVAL,DA09,3,2.09861228866811,chemical,1
AVAL,DB07,2,1.69314718055995,chemical,1
AVAL,AS02,2,1.69314718055995,chemical,1
AVAL,AS04,2,1.69314718055995,chemical,1
AVAL,AS05,6,2.79175946922805,chemical,1
AVAL,AS07,6,2.79175946922805,chemical,1
AVAL,AS08,6,2.79175946922805,chemical,1
AVAL,AS09,11,3.39789527279837,chemical,1
AVAL,AS10,5,2.6094379124341,chemical,1
AVAL,AS11,8,3.07944154167984,chemical,1
AVAL,VA01,2,1.69314718055995,chemical,1
AVAL,VA02,8,3.07944154167984,chemical,1
AVAL,VA03,6,2.79175946922805,chemical,1
AVAL,VA04,7,2.94591014905531,chemical,1
AVAL,VA05,7,2.94591014905531,chemical,1
AVAL,VA06,8,3.07944154167984,chemical,1
AVAL,VA07,7,2.94591014905531,chemical,1
AVAL,VA08,7,2.94591014905531,chemical,1
AVAL,VA09,7,2.94591014905531,chemical,1
AVAL,VA10,9,3.19722457733622,chemical,1
AVAL,VA11,6,2.79175946922805,chemical,1
AVAL,VA12,5,2.6094379124341,chemical,1
AVAL,PVDR,6,2.79175946922805,electrical,1
AVAL,URYDL,2,1.69314718055995,electrical,1
AVAL,URYVR,2,1.69314718055995,electrical,1
AVAL,PHCL,1,1,electrical,1
AVAL,PHCR,3,2.09861228866811,electrical,1
AVAL,ALA,1,1,electrical,1
AVAL,AVJL,7,2.94591014905531,electrical,1
AVAL,AVJR,4,2.38629436111989,electrical,1
AVAL,PVNL,1,1,electrical,1
AVAL,PVPL,1,1,electrical,1
AVAL,PVPR,2,1.69314718055995,electrical,1
AVAL,PVCL,5,2.6094379124341,electrical,1
AVAL,PVCR,15,3.70805020110221,electrical,1
AVAL,AVAR,18,3.89037175789616,electrical,1
AVAL,AVDL,7,2.94591014905531,electrical,1
AVAL,AVDR,9,3.19722457733622,electrical,1
AVAL,AVEL,2,1.69314718055995,electrical,1
AVAL,LUAL,2,1.69314718055995,electrical,1
AVAL,LUAR,2,1.69314718055995,electrical,1
AVAL,RIMR,11,3.39789527279837,electrical,1
AVAL,SABD,7,2.94591014905531,electrical,1
AVAL,SABVR,8,3.07944154167984,electrical,1
AVAL,DA01,2,1.69314718055995,electrical,1
AVAL,DA02,7,2.94591014905531,electrical,1
AVAL,DA03,6,2.79175946922805,electrical,1
AVAL,DA04,2,1.69314718055995,electrical,1
AVAL,DA05,2,1.69314718055995,electrical,1
AVAL,DA06,4,2.38629436111989,electrical,1
AVAL,DA07,10,3.30258509299405,electrical,1
AVAL,DA08,8,3.07944154167984,electrical,1
AVAL,DA09,1,1,electrical,1
AVAL,AS10,5,2.6094379124341,electrical,1
AVAL,VA01,5,2.6094379124341,electrical,1
AVAL,VA02,13,3.56494935746154,electrical,1
AVAL,VA03,6,2.79175946922805,electrical,1
AVAL,VA04,6,2.79175946922805,electrical,1
AVAL,VA05,4,2.38629436111989,electrical,1
AVAL,VA06,13,3.56494935746154,electrical,1
AVAL,VA07,2,1.69314718055995,electrical,1
AVAL,VA08,2,1.69314718055995,electrical,1
AVAL,VA09,5,2.6094379124341,electrical,1
AVAL,VA10,6,2.79175946922805,electrical,1
AVAL,VA11,2,1.69314718055995,electrical,1
AVAL,VB11,2,1.69314718055995,electrical,1
AVAR,RIGL,1,1,chemical,1
AVAR,PVCL,20,3.99573227355399,chemical,1
AVAR,PVCR,20,3.99573227355399,chemical,1
AVAR,AVAL,7,2.94591014905531,chemical,1
AVAR,AVBL,3,2.09861228866811,chemical,1
AVAR,AVBR,4,2.38629436111989,chemical,1
AVAR,AVDL,3,2.09861228866811,chemical,1
AVAR,AVDR,6,2.79175946922805,chemical,1
AVAR,AVER,3,2.09861228866811,chemical,1
AVAR,LUAL,4,2.38629436111989,chemical,1
AVAR,LUAR,16,3.77258872223978,chemical,1
AVAR,SAAVR,6,2.79175946922805,chemical,1
AVAR,SABVR,2,1.69314718055995,chemical,1
AVAR,SMDVR,1,1,chemical,1
AVAR,DA01,2,1.69314718055995,chemical,1
AVAR,DA02,9,3.19722457733622,chemical,1
AVAR,DA03,8,3.07944154167984,chemical,1
AVAR,DA04,9,3.19722457733622,chemical,1
AVAR,DA05,9,3.19722457733622,chemical,1
AVAR,DA06,4,2.38629436111989,chemical,1
AVAR,DA07,6,2.79175946922805,chemical,1
AVAR,DA08,20,3.99573227355399,chemical,1
AVAR,DA09,3,2.09861228866811,chemical,1
AVAR,DB02,2,1.69314718055995,chemical,1
AVAR,DB03,2,1.69314718055995,chemical,1
AVAR,AS01,2,1.69314718055995,chemical,1
AVAR,AS02,3,2.09861228866811,chemical,1
AVAR,AS04,2,1.69314718055995,chemical,1
AVAR,AS05,1,1,chemical,1
AVAR,AS06,2,1.69314718055995,chemical,1
AVAR,AS07,6,2.79175946922805,chemical,1
AVAR,AS08,10,3.30258509299405,chemical,1
AVAR,AS09,10,3.30258509299405,chemical,1
AVAR,AS11,10,3.30258509299405,chemical,1
AVAR,VA02,5,2.6094379124341,chemical,1
AVAR,VA03,6,2.79175946922805,chemical,1
AVAR,VA04,6,2.79175946922805,chemical,1
AVAR,VA05,2,1.69314718055995,chemical,1
AVAR,VA06,9,3.19722457733622,chemical,1
AVAR,VA07,7,2.94591014905531,chemical,1
AVAR,VA08,7,2.94591014905531,chemical,1
AVAR,VA09,7,2.94591014905531,chemical,1
AVAR,VA10,4,2.38629436111989,chemical,1
AVAR,VA11,13,3.56494935746154,chemical,1
AVAR,ASHR,2,1.69314718055995,electrical,1
AVAR,PVDL,4,2.38629436111989,electrical,1
AVAR,URYDR,5,2.6094379124341,electrical,1
AVAR,PHBL,1,1,electrical,1
AVAR,PHCR,1,1,electrical,1
AVAR,AVJR,3,2.09861228866811,electrical,1
AVAR,PVT,2,1.69314718055995,electrical,1
AVAR,PVWR,2,1.69314718055995,electrical,1
AVAR,PVCL,10,3.30258509299405,electrical,1
AVAR,PVCR,22,4.09104245335832,electrical,1
AVAR,AVAL,18,3.89037175789616,electrical,1
AVAR,AVBL,3,2.09861228866811,electrical,1
AVAR,AVDL,2,1.69314718055995,electrical,1
AVAR,AVDR,15,3.70805020110221,electrical,1
AVAR,AVER,2,1.69314718055995,electrical,1
AVAR,LUAR,4,2.38629436111989,electrical,1
AVAR,RIML,8,3.07944154167984,electrical,1
AVAR,RIMR,2,1.69314718055995,electrical,1
AVAR,RMDR,2,1.69314718055995,electrical,1
AVAR,RMDVR,1,1,electrical,1
AVAR,SAAVR,1,1,electrical,1
AVAR,SABVL,15,3.70805020110221,electrical,1
AVAR,SABVR,2,1.69314718055995,electrical,1
AVAR,DA01,9,3.19722457733622,electrical,1
AVAR,DA02,3,2.09861228866811,electrical,1
AVAR,DA03,7,2.94591014905531,electrical,1
AVAR,DA04,2,1.69314718055995,electrical,1
AVAR,DA05,5,2.6094379124341,electrical,1
AVAR,DA06,4,2.38629436111989,electrical,1
AVAR,DA08,5,2.6094379124341,electrical,1
AVAR,DA09,4,2.38629436111989,electrical,1
AVAR,AS03,1,1,electrical,1
AVAR,AS05,3,2.09861228866811,electrical,1
AVAR,AS06,2,1.69314718055995,electrical,1
AVAR,AS10,2,1.69314718055995,electrical,1
AVAR,AS11,3,2.09861228866811,electrical,1
AVAR,VA01,7,2.94591014905531,electrical,1
AVAR,VA03,3,2.09861228866811,electrical,1
AVAR,VA04,3,2.09861228866811,electrical,1
AVAR,VA05,5,2.6094379124341,electrical,1
AVAR,VA07,5,2.6094379124341,electrical,1
AVAR,VA08,2,1.69314718055995,electrical,1
AVAR,VA09,4,2.38629436111989,electrical,1
AVAR,VA10,4,2.38629436111989,electrical,1
AVAR,VA11,16,3.77258872223978,electrical,1
AVAR,VA12,3,2.09861228866811,electrical,1
AVAR,VD11,1,1,electrical,1
AVBL,SDQL,1,1,chemical,1
AVBL,AVJR,1,1,chemical,1
AVBL,AVL,1,1,chemical,1
AVBL,DVA,2,1.69314718055995,chemical,1
AVBL,PVNR,3,2.09861228866811,chemical,1
AVBL,PVPR,3,2.09861228866811,chemical,1
AVBL,PVCR,2,1.69314718055995,chemical,1
AVBL,AVAL,9,3.19722457733622,chemical,1
AVBL,AVAR,14,3.63905732961526,chemical,1
AVBL,AVBR,6,2.79175946922805,chemical,1
AVBL,AVDR,3,2.09861228866811,chemical,1
AVBL,AVER,1,1,chemical,1
AVBL,DA05,1,1,chemical,1
AVBL,DA07,1,1,chemical,1
AVBL,AS04,1,1,chemical,1
AVBL,AS05,2,1.69314718055995,chemical,1
AVBL,AS10,2,1.69314718055995,chemical,1
AVBL,VA02,3,2.09861228866811,chemical,1
AVBL,VA10,1,1,chemical,1
AVBL,VB02,3,2.09861228866811,chemical,1
AVBL,VC03,3,2.09861228866811,chemical,1
AVBL,SDQR,1,1,electrical,1
AVBL,AQR,3,2.09861228866811,electrical,1
AVBL,RIBL,6,2.79175946922805,electrical,1
AVBL,RIBR,2,1.69314718055995,electrical,1
AVBL,DVA,11,3.39789527279837,electrical,1
AVBL,PVNR,5,2.6094379124341,electrical,1
AVBL,RID,2,1.69314718055995,electrical,1
AVBL,AVAR,3,2.09861228866811,electrical,1
